pl_name,hostname,gaia_dr3_id,gaia_dr2_id,tic_id,hd_name,ra,dec,sy_vmag,abs_vmag,sy_jmag,abs_jmag,sy_kmag,abs_kmag,sy_tmag,sy_kepmag,sy_gaiamag,abs_gaiamag,st_parallax_mas,st_rv,st_e_rv,st_rv_source,st_teff,st_logg,st_met,st_mass,st_rad,st_spectype,st_lum,st_age,st_ageerr1,st_ageerr2,st_rotp,bj_dist_pc,bj_dist_pc_lo,bj_dist_pc_hi,ruwe,ruwe_quality,gaia_aen,pl_orbper,pl_rade,pl_trandur,disc_facility,disc_year,mission_source
Kepler-1991 c,Kepler-1991,2.10637E+18,2.10637E+18,164831457,,285.0360506,45.0709909,15.048,5.37526873,13.539,3.86626873,13.067,3.39426873,14.2222,14.766,14.7212,5.04846873,1.13898372,-18.81394196,4.904213428,Gaia,5478,4.354,0.16,0.914,1.053,,-0.1085,,,,,860.0946655,848.3065186,874.0029907,0.970026255,LO,0,22.79020351,2.57,5.0394,Kepler,2023,Kepler
Kepler-1991 b,Kepler-1991,2.10637E+18,2.10637E+18,164831457,,285.0360506,45.0709909,15.048,5.37526873,13.539,3.86626873,13.067,3.39426873,14.2222,14.766,14.7212,5.04846873,1.13898372,-18.81394196,4.904213428,Gaia,5478,4.354,0.16,0.914,1.053,,-0.1085,,,,,860.0946655,848.3065186,874.0029907,0.970026255,LO,0,13.26079792,1.47,3.912,Kepler,2023,Kepler
Kepler-513 b,Kepler-513,2.13233E+18,2.13233E+18,48503953,,285.0416235,50.0753913,13.019,4.710444687,11.846,3.537444687,11.469,3.160444687,12.4539,12.935,12.8822,4.573644687,2.164260681,-8.931339264,1.517405748,Gaia,5849,4.39,-0.01,1.02,1.06,,0.07874,5.5,1.9,-3.01,,458.8926086,456.827301,460.8460388,0.876113296,LO,0.036330424,28.86235584,2.2,5.2042,Kepler,2016,Kepler
Kepler-864 c,Kepler-864,2.10728E+18,2.10728E+18,164836049,,285.0570943,46.3206074,15.898,4.32704293,14.676,3.10504293,14.218,2.64704293,15.3073,15.776,15.7816,4.21064293,0.464356021,,,,6213,4.387,0.36,1.27,1.195,,0.2078,4.68,3.43,-2.87,,2061.53833,1950.555298,2190.865967,0.970237553,LO,0,2.42150341,1.62,2.965,Kepler,2023,Kepler
Kepler-864 b,Kepler-864,2.10728E+18,2.10728E+18,164836049,,285.0570943,46.3206074,15.898,4.32704293,14.676,3.10504293,14.218,2.64704293,15.3073,15.776,15.7816,4.21064293,0.464356021,,,,5754,4.44,0.04,1,1,,0.2078,4.68,3.43,-2.87,,2061.53833,1950.555298,2190.865967,0.970237553,LO,0,5.83376092,2.4,3.8589,Kepler,2016,Kepler
Kepler-1366 b,Kepler-1366,2.10407E+18,2.10407E+18,120421638,,285.0648845,41.5548464,16.685,8.376179424,13.772,5.463179424,12.961,4.652179424,14.9436,15.877,15.8887,7.579879424,2.140054764,-22.481375,0.08476601,APOGEE,4070,4.68,-0.02,0.62,0.6,,-0.99602,3.98,5.66,-2.23,,458.9486694,452.1064453,467.4268799,1.048572779,LO,0.145731807,2.164570968,1.43,1.3848,Kepler,2016,Kepler
Kepler-1805 b,Kepler-1805,2.10382E+18,2.10382E+18,120422519,,285.0865387,40.8990506,15.536,8.833180826,12.656,5.953180826,11.811,5.108180826,13.8953,14.911,14.8955,8.192680826,4.530167536,-27.82609177,4.997451305,Gaia,3867,4.718,0.1,0.581,0.552,,-1.17695,,,,,219.060379,218.228302,219.9013977,1.033612609,LO,0,8.847940445,1.54502915,2.0876,Kepler,2021,Kepler
HATS-29 b,HATS-29,6.63823E+18,6.63823E+18,201604954,,285.0965172,-54.8933408,12.62,4.899346637,11.286,3.565346637,10.877,3.156346637,11.9707,,12.4594,4.738746637,2.83578058,-18.70391464,1.15773797,Gaia,5670,4.389,0.16,1.032,1.073,G,0.02938,5.5,2.6,-1.7,25.7,350.0504761,348.7240295,351.6138306,1.03835547,LO,0.064483888,4.6058749,14.022459,3.2112,HATSouth,2016,HAT
Kepler-983 b,Kepler-983,2.10637E+18,2.10637E+18,164882868,,285.1042243,45.0080745,14.1125,1.356466258,12.456,-0.300033742,12.169,-0.587033742,13.58,13.43,13.9863,1.230266258,0.084107695,-9.994112015,5.68563509,Gaia,6052,4.42,0.12,1.13,1.08,,0.15,1.41,0.403,-0.25,,3558.006592,2198.917236,5421.338867,12.02143574,HI,2.932452202,60.0855082,2.36,6.929,Kepler,2016,Kepler
Kepler-243 b,Kepler-243,2.10409E+18,2.10409E+18,164886497,,285.1104819,42.0339619,15.159,5.997839906,13.622,4.460839906,13.064,3.902839906,14.4611,15.086,15.0573,5.896139906,1.443685397,,,,5228,4.565,0.26,0.904,0.842,,-0.37337,,,,,679.5665894,673.3442993,686.9850464,0.972076833,LO,0,5.715442,2.45,2.484,Kepler,2014,Kepler
Kepler-243 c,Kepler-243,2.10409E+18,2.10409E+18,164886497,,285.1104819,42.0339619,15.159,5.997839906,13.622,4.460839906,13.064,3.902839906,14.4611,15.086,15.0573,5.896139906,1.443685397,,,,5228,4.565,0.26,0.904,0.842,,-0.37337,,,,,679.5665894,673.3442993,686.9850464,0.972076833,LO,0,20.026218,1.99,1.319,Kepler,2014,Kepler
Kepler-1526 b,Kepler-1526,2.10015E+18,2.10015E+18,120425617,,285.1197266,38.8664618,15.935,7.255242804,13.928,5.248242804,13.208,4.528242804,14.9273,15.646,15.6551,6.975342804,1.816114635,,,,4601,4.62,-0.01,0.73,0.69,,-0.70671,4.68,5.99,-2.69,,544.4417725,537.5718994,552.5559692,0.975196898,LO,0,3.908632005,2.43,1.8427,Kepler,2016,Kepler
Kepler-1014 b,Kepler-1014,2.10593E+18,2.10593E+18,164883912,,285.1219875,44.1105331,14.866,5.911160353,13.37,4.415160353,12.898,3.943160353,14.0956,14.64,14.6265,5.671660353,1.598328738,-15.87451649,4.945572376,Gaia,5388,4.54,-0.06,0.88,0.84,,-0.3365,4.79,6.46,-3.08,,617.9707642,611.0401611,624.6342773,0.962402761,LO,0,16.57110363,2.39,2.9613,Kepler,2016,Kepler
Kepler-1214 b,Kepler-1214,2.13213E+18,2.13213E+18,48528473,,285.1427113,49.8006565,15.459,6.120605586,13.832,4.493605586,13.351,4.012605586,14.6382,15.279,15.2226,5.884205586,1.331295401,-31.251545,0.03962852,APOGEE,5130,4.57,0.05,0.85,0.8,,-0.41949,4.68,6.11,-2.85,,737.3588257,723.4989624,749.6013794,1.035599828,LO,0.07129427,18.82634264,2.36,2.333,Kepler,2016,Kepler
Kepler-1531 b,Kepler-1531,2.1003E+18,2.1003E+18,120424814,,285.146622,39.3708055,13.202,4.112101171,12.142,3.052101171,11.772,2.682101171,12.7719,13.194,13.1712,4.081301171,1.492802024,-17.30163956,1.936147094,Gaia,6260,4.29,-0.03,1.16,1.27,,0.30365,2.82,1.39,-1.03,,657.6271973,654.4100342,661.2416382,0.991249442,LO,0,1.138543376,1.11,2.0922,Kepler,2016,Kepler
Kepler-1415 b,Kepler-1415,2.13154E+18,2.13154E+18,164834500,,285.1568015,47.8732512,15.937,5.907994093,14.39,4.360994093,13.951,3.921994093,15.1438,15.744,15.7209,5.691894093,0.960578563,-25.661186,0.11788557,APOGEE,5267,4.54,0.12,0.89,0.84,,-0.29708,4.17,6.42,-2.52,,1013.447327,985.6707153,1042.115967,1.031866908,LO,0,0.63642408,1.29,1.0604,Kepler,2016,Kepler
Kepler-1661 b,Kepler-1661,2.10408E+18,2.10408E+18,164886585,,285.1670927,41.9669383,14.357,6.323975598,12.729,4.695975598,12.162,4.128975598,13.5804,14.216,14.1933,6.160275598,2.444330628,8.89978981,4.235805035,Gaia,5100,4.66,-0.12,0.841,0.762,K,-0.51299,2,1,-1,24.44,404.2079773,402.026825,405.8934021,1.027613521,LO,0,175.06,3.87,,Kepler,2020,Kepler
Kepler-55 b,Kepler-55,2.10593E+18,2.10593E+18,164884002,,285.1683291,44.0264898,15.746,6.993168725,13.97,5.217168725,13.289,4.536168725,15.0506,15.791,15.7813,7.028468725,1.744126689,,,,4362,4.7,-0.01,0.62,0.58,,-0.76324,,,,,563.0750122,554.8677979,570.3768921,1.05324626,LO,0.023412099,27.9481449,2.43,3.4932,Kepler,2012,Kepler
Kepler-55 c,Kepler-55,2.10593E+18,2.10593E+18,164884002,,285.1683291,44.0264898,15.746,6.993168725,13.97,5.217168725,13.289,4.536168725,15.0506,15.791,15.7813,7.028468725,1.744126689,,,,4362,4.7,-0.01,0.62,0.58,,-0.76324,,,,,563.0750122,554.8677979,570.3768921,1.05324626,LO,0.023412099,42.1516418,2.21,5.0617,Kepler,2012,Kepler
Kepler-55 d,Kepler-55,2.10593E+18,2.10593E+18,164884002,,285.1683291,44.0264898,15.746,6.993168725,13.97,5.217168725,13.289,4.536168725,15.0506,15.791,15.7813,7.028468725,1.744126689,,,,4503,4.684,-0.01,0.631,0.619,,-0.76324,,,,,563.0750122,554.8677979,570.3768921,1.05324626,LO,0.023412099,2.211099,1.59,1.644,Kepler,2014,Kepler
Kepler-55 e,Kepler-55,2.10593E+18,2.10593E+18,164884002,,285.1683291,44.0264898,15.746,6.993168725,13.97,5.217168725,13.289,4.536168725,15.0506,15.791,15.7813,7.028468725,1.744126689,,,,4503,4.684,-0.01,0.631,0.619,,-0.76324,,,,,563.0750122,554.8677979,570.3768921,1.05324626,LO,0.023412099,4.617534,1.55,2.132,Kepler,2014,Kepler
Kepler-55 f,Kepler-55,2.10593E+18,2.10593E+18,164884002,,285.1683291,44.0264898,15.746,6.993168725,13.97,5.217168725,13.289,4.536168725,15.0506,15.791,15.7813,7.028468725,1.744126689,,,,4503,4.684,-0.01,0.631,0.619,,-0.76324,,,,,563.0750122,554.8677979,570.3768921,1.05324626,LO,0.023412099,10.198545,1.59,2.173,Kepler,2014,Kepler
Kepler-1254 c,Kepler-1254,2.13197E+18,2.13197E+18,48506710,,285.1733174,48.7700099,15.541,6.543154797,13.866,4.868154797,13.292,4.294154797,14.7078,15.311,15.3024,6.304554797,1.564591958,,,,4985,4.59,-0.1,0.78,0.75,,-0.57202,5.62,5.65,-3.3,,630.331543,621.6658936,638.9611816,1.024273872,LO,0.049611166,3.60084276,1.3,1.981,Kepler,2016,Kepler
Kepler-1254 b,Kepler-1254,2.13197E+18,2.13197E+18,48506710,,285.1733174,48.7700099,15.541,6.543154797,13.866,4.868154797,13.292,4.294154797,14.7078,15.311,15.3024,6.304554797,1.564591958,,,,4985,4.59,-0.1,0.78,0.75,,-0.57202,5.62,5.65,-3.3,,630.331543,621.6658936,638.9611816,1.024273872,LO,0.049611166,9.99113313,1.55,2.645,Kepler,2016,Kepler
Kepler-1254 d,Kepler-1254,2.13197E+18,2.13197E+18,48506710,,285.1733174,48.7700099,15.541,6.543154797,13.866,4.868154797,13.292,4.294154797,14.7078,15.311,15.3024,6.304554797,1.564591958,,,,4985,4.59,-0.1,0.78,0.75,,-0.57202,5.62,5.65,-3.3,,630.331543,621.6658936,638.9611816,1.024273872,LO,0.049611166,5.72717226,1.31,2.177,Kepler,2016,Kepler
Kepler-674 b,Kepler-674,2.13216E+18,2.13216E+18,48528770,,285.1761864,50.1496897,15.569,7.945607714,13.213,5.589607714,12.394,4.770607714,14.3311,15.135,15.1272,7.503807714,2.957963452,-8.15562439,6.056586742,Gaia,4192,4.69,-0.27,0.6,0.57,,-0.90665,3.31,5.36,-1.74,,334.7175293,332.5930176,337.5558167,1.06461978,LO,0.077588782,2.243381847,1.69,1.0205,Kepler,2016,Kepler
Kepler-381 c,Kepler-381,2.10584E+18,2.10584E+18,164884235,,285.1828685,43.8310283,10.47,3.337975889,9.721,2.588975889,9.504,2.371975889,10.2174,10.421,10.5459,3.413875889,3.735703651,-3.288113832,0.383960992,Gaia,6152,4.12,-0.2016,1.144,1.568,,0.5139,,,,,266.9345703,266.1057434,267.6897278,0.920220554,LO,0.0827033,13.391635,1.12,3.417,Kepler,2014,Kepler
Kepler-381 d,Kepler-381,2.10584E+18,2.10584E+18,164884235,,285.1828685,43.8310283,10.47,3.337975889,9.721,2.588975889,9.504,2.371975889,10.2174,10.421,10.5459,3.413875889,3.735703651,-3.288113832,0.383960992,Gaia,6197,3.837,-0.32,1.198,2.188,,0.5139,,,,,266.9345703,266.1057434,267.6897278,0.920220554,LO,0.0827033,8.256299973,1.0667865,1.9904,Kepler,2021,Kepler
Kepler-381 b,Kepler-381,2.10584E+18,2.10584E+18,164884235,,285.1828685,43.8310283,10.47,3.337975889,9.721,2.588975889,9.504,2.371975889,10.2174,10.421,10.5459,3.413875889,3.735703651,-3.288113832,0.383960992,Gaia,6152,4.12,-0.2016,1.144,1.568,,0.5139,,,,,266.9345703,266.1057434,267.6897278,0.920220554,LO,0.0827033,5.629021,0.99,3.913,Kepler,2014,Kepler
Kepler-127 d,Kepler-127,2.10727E+18,2.10727E+18,164881786,,285.1899439,46.0280596,11.746,4.033590438,10.536,2.823590438,10.234,2.521590438,11.0567,11.485,11.4381,3.725690438,2.823488176,-21.42539597,0.439783365,Gaia,6106,4.265,0.2142,1.248,1.359,,0.40651,,,,,348.7240601,347.4999695,350.0829773,0.71342057,LO,0.074828841,48.630408,2.64,7.018,Kepler,2014,Kepler
Kepler-127 b,Kepler-127,2.10727E+18,2.10727E+18,164881786,,285.1899439,46.0280596,11.746,4.033590438,10.536,2.823590438,10.234,2.521590438,11.0567,11.485,11.4381,3.725690438,2.823488176,-21.42539597,0.439783365,Gaia,6106,4.265,0.2142,1.248,1.359,,0.40651,,,,,348.7240601,347.4999695,350.0829773,0.71342057,LO,0.074828841,14.435889,1.4,3.435,Kepler,2014,Kepler
Kepler-127 c,Kepler-127,2.10727E+18,2.10727E+18,164881786,,285.1899439,46.0280596,11.746,4.033590438,10.536,2.823590438,10.234,2.521590438,11.0567,11.485,11.4381,3.725690438,2.823488176,-21.42539597,0.439783365,Gaia,6106,4.265,0.2142,1.248,1.359,,0.40651,,,,,348.7240601,347.4999695,350.0829773,0.71342057,LO,0.074828841,29.393195,2.66,7.104,Kepler,2014,Kepler
Kepler-1130 b,Kepler-1130,2.10641E+18,2.10641E+18,164882482,,285.207421,45.384333,12.509,5.497325036,11.137,4.125325036,10.662,3.650325036,11.8799,12.404,12.3956,5.383925036,3.948765977,7.289843082,0.661448777,Gaia,5403,4.57,-0.06,0.9,0.81,,-0.25964,1.58,0.776,-0.369,,252.5428009,251.7943115,253.3241882,1.057826161,LO,0.062977694,5.45298175,0.8,2.1051,Kepler,2016,Kepler
Kepler-1130 c,Kepler-1130,2.10641E+18,2.10641E+18,164882482,,285.207421,45.384333,12.509,5.497325036,11.137,4.125325036,10.662,3.650325036,11.8799,12.404,12.3956,5.383925036,3.948765977,7.289843082,0.661448777,Gaia,5450,4.563,0.1,0.944,0.842,,-0.25964,1.58,0.776,-0.369,,252.5428009,251.7943115,253.3241882,1.057826161,LO,0.062977694,3.266639948,0.79239584,2.0589,Kepler,2021,Kepler
Kepler-1130 d,Kepler-1130,2.10641E+18,2.10641E+18,164882482,,285.207421,45.384333,12.509,5.497325036,11.137,4.125325036,10.662,3.650325036,11.8799,12.404,12.3956,5.383925036,3.948765977,7.289843082,0.661448777,Gaia,5450,4.563,0.1,0.944,0.842,,-0.25964,1.58,0.776,-0.369,,252.5428009,251.7943115,253.3241882,1.057826161,LO,0.062977694,4.272250175,0.64472273,2.1432,Kepler,2021,Kepler
Kepler-686 b,Kepler-686,2.10025E+18,2.10025E+18,399794420,,285.213819,39.027466,16.02,5.19716081,14.35,3.52716081,13.917,3.09416081,15.0236,15.53,15.5242,4.70136081,0.658293545,,,,5649,4.49,-0.07,0.94,0.92,,0.10792,4.47,4.47,-2.74,,1460.7229,1421.127441,1508.909546,1.04513061,LO,0.079952478,1.594745463,12.15,1.9561,Kepler,2016,Kepler
Kepler-1814 c,Kepler-1814,2.10385E+18,2.10385E+18,399821831,,285.2166767,41.2824449,15.814,6.603715966,14.011,4.800715966,13.393,4.182715966,14.944,15.622,15.607,6.396715966,1.41514893,-31.629654,0.065412946,APOGEE,4922,4.505,0.2,0.79,0.823,,-0.50574,,,,,695.1152344,684.6018677,708.8162231,1.063438416,LO,0.090913959,0.626281766,1.76,1.1812,Kepler,2023,Kepler
Kepler-1814 b,Kepler-1814,2.10385E+18,2.10385E+18,399821831,,285.2166767,41.2824449,15.814,6.603715966,14.011,4.800715966,13.393,4.182715966,14.944,15.622,15.607,6.396715966,1.41514893,,,,4922,4.505,0.2,0.79,0.823,,-0.50574,,,,,695.1152344,684.6018677,708.8162231,1.063438416,LO,0.090913959,2.935359955,2.36961357,1.5043,Kepler,2021,Kepler
Kepler-1272 b,Kepler-1272,2.10015E+18,2.10015E+18,399794186,,285.2197605,38.8058393,14.734,4.400638197,13.207,2.873638197,12.888,2.554638197,13.9037,14.423,14.3837,4.050338197,0.827562611,-46.84427261,6.62672472,Gaia,5926,4.39,0.06,1.06,1.09,,0.37031,3.89,2.26,-2.1,,1165.929688,1143.664429,1188.609131,1.043986797,LO,0,51.1309704,2.37,5.995,Kepler,2016,Kepler
Kepler-815 b,Kepler-815,2.1315E+18,2.1315E+18,48505882,,285.2211238,47.8813037,13.438,2.99785864,11.794,1.35385864,11.191,0.75085864,12.6392,13.242,13.2306,2.79045864,0.789015223,-36.33714294,1.287101507,Gaia,5028,3.46,-0.03,1.25,3.42,,0.85698,4.9,3.87,-0.56,,1224.695923,1210.195435,1242.48291,0.978644311,LO,0,8.57503552,4.11,8.545,Kepler,2016,Kepler
Kepler-1261 b,Kepler-1261,2.13197E+18,2.13197E+18,48506742,,285.2324786,48.8066963,15.817,6.457830127,14.109,4.749830127,13.558,4.198830127,14.9769,15.605,15.5817,6.222530127,1.315086349,,,,5006,4.58,0.03,0.82,0.77,,-0.5233,4.47,5.91,-2.63,,744.4473267,733.2219238,756.0375366,1.010433912,LO,0,48.4308991,2.26,3.755,Kepler,2016,Kepler
Kepler-43 b,Kepler-43,2.10731E+18,2.10731E+18,164892194,,285.2408288,46.6682411,13.986,4.007936351,12.858,2.879936351,12.549,2.570936351,13.4633,13.958,13.8894,3.911336351,0.984635352,-36.14664459,3.757381916,Gaia,6041,4.26,0.33,1.32,1.42,F8 V,0.326,,,,12.95,989.9487915,979.5341797,1001.822327,0.931974053,LO,0,3.0240949,13.663771,2.9,Kepler,2011,Kepler
Kepler-837 b,Kepler-837,2.10727E+18,2.10727E+18,164891482,,285.2467607,45.95011,15.576,5.814439243,13.954,4.192439243,13.465,3.703439243,14.7517,15.198,15.229,5.467439243,1.092268324,-9.638516,0.039064173,APOGEE,5403,4.56,-0.18,0.85,0.81,,-0.27122,3.98,6.07,-2.42,,896.0085449,879.6931152,908.5327759,0.99463743,LO,0,16.56059504,2.56,2.2611,Kepler,2016,Kepler
Kepler-1996 c,Kepler-1996,2.10731E+18,2.10731E+18,164892125,,285.2537555,46.5822183,15.11,6.87570357,13.213,4.97870357,12.53,4.29570357,14.1718,14.897,14.8656,6.63130357,2.229457686,-56.0188942,4.738521099,Gaia,4580,4.641,0.08,0.748,0.675,,-0.65721,,,,,443.4649353,439.736969,446.7967224,1.018131375,LO,0.06023838,92.7297248,2.81,6.83,Kepler,2023,Kepler
Kepler-1996 b,Kepler-1996,2.10731E+18,2.10731E+18,164892125,,285.2537555,46.5822183,15.11,6.87570357,13.213,4.97870357,12.53,4.29570357,14.1718,14.897,14.8656,6.63130357,2.229457686,-56.0188942,4.738521099,Gaia,4580,4.641,0.08,0.748,0.675,,-0.65721,,,,,443.4649353,439.736969,446.7967224,1.018131375,LO,0.06023838,32.376183,2.26,4.4639,Kepler,2023,Kepler
Kepler-447 b,Kepler-447,2.13159E+18,2.13159E+18,48506505,,285.2685283,48.5598835,12.52,5.403002807,11.211,4.094002807,10.806,3.689002807,11.8933,12.394,12.3795,5.262502807,3.75996447,1.991325736,0.87959528,Gaia,5493,4.4,0.07,1,1.05,G8 V,-0.19007,,,,,265.0937195,264.4495544,265.8194885,1.049473763,LO,0.06496644,7.79430132,18.49,1.135,Kepler,2015,Kepler
Kepler-1304 b,Kepler-1304,2.10031E+18,2.10031E+18,399819857,,285.2763652,39.4468274,15.408,3.730212242,13.604,1.926212242,13.054,1.376212242,14.4506,15.022,15.0446,3.366812242,0.438924487,-11.725097,0.031056954,APOGEE,5259,4.56,-0.05,0.85,0.81,,0.63938,4.68,5.94,-2.92,,2165.496826,2084.333008,2260.287354,1.015344381,LO,0,16.1288853,2.29,5.938,Kepler,2016,Kepler
Kepler-30 d,Kepler-30,2.10024E+18,2.10024E+18,399794329,,285.2836483,38.9472625,15.726,6.020055099,13.997,4.291055099,13.581,3.875055099,14.8024,15.403,15.3761,5.670155099,1.111264042,,,,5498,4.77,0.18,0.99,0.95,,-0.23658,2,0.8,-0.8,,873.3513184,859.2483521,890.0063477,0.995200217,LO,0,143.34394,8.8,7.728,Kepler,2012,Kepler
Kepler-30 c,Kepler-30,2.10024E+18,2.10024E+18,399794329,,285.2836483,38.9472625,15.726,6.020055099,13.997,4.291055099,13.581,3.875055099,14.8024,15.403,15.3761,5.670155099,1.111264042,-56.647926,0.062438052,APOGEE,5498,4.77,0.18,0.99,0.95,,-0.23658,2,0.8,-0.8,,873.3513184,859.2483521,890.0063477,0.995200217,LO,0,60.323105,12.3,5.7408,Kepler,2012,Kepler
Kepler-30 b,Kepler-30,2.10024E+18,2.10024E+18,399794329,,285.2836483,38.9472625,15.726,6.020055099,13.997,4.291055099,13.581,3.875055099,14.8024,15.403,15.3761,5.670155099,1.111264042,2.4929075,0.17634878,APOGEE,5498,4.77,0.18,0.99,0.95,,-0.23658,2,0.8,-0.8,,873.3513184,859.2483521,890.0063477,0.995200217,LO,0,29.33434,3.9,4.8,Kepler,2012,Kepler
Kepler-205 b,Kepler-205,2.10408E+18,2.10408E+18,399822422,,285.2866912,41.8609357,13.779,7.773849404,11.608,5.602849404,10.833,4.827849404,12.721,13.506,13.4947,7.489549404,6.266540547,44.5062294,1.585032821,Gaia,4321,4.735,-0.1254,0.592,0.546,M1 V,-0.95618,,,,,158.8656921,158.6681213,159.1373444,1.037510395,LO,0,2.75564,1.51,1.948,Kepler,2014,Kepler
Kepler-205 c,Kepler-205,2.10408E+18,2.10408E+18,399822422,,285.2866912,41.8609357,13.779,7.773849404,11.608,5.602849404,10.833,4.827849404,12.721,13.506,13.4947,7.489549404,6.266540547,44.5062294,1.585032821,Gaia,4321,4.735,-0.1254,0.592,0.546,M1 V,-0.95618,,,,,158.8656921,158.6681213,159.1373444,1.037510395,LO,0,20.306546,1.64,2.873,Kepler,2014,Kepler
Kepler-1849 b,Kepler-1849,2.10387E+18,2.10387E+18,399821807,,285.29193,41.2557275,15.997,6.98157531,14.049,5.03357531,13.418,4.40257531,15.025,15.699,15.7002,6.68477531,1.549902566,2.4929075,0.17634878,APOGEE,4806,4.564,-0.1,0.709,0.729,,-0.66231,,,,,635.4552002,626.8045044,645.2627563,1.038613915,LO,0.041350145,57.29290009,2.38685349,4.878,Kepler,2021,Kepler
Kepler-1223 b,Kepler-1223,2.10597E+18,2.10597E+18,164889945,,285.2956462,44.5527542,14.911,6.581614036,13.055,4.725614036,12.429,4.099614036,13.9552,14.61,14.6119,6.282514036,2.131189814,-57.71474075,3.904150486,Gaia,4870,4.6,0.04,0.8,0.75,,-0.54142,3.63,6.39,-1.96,,463.3158875,460.0209656,466.2808838,0.992809117,LO,0,16.301259,1.22,3.984,Kepler,2016,Kepler
Kepler-878 b,Kepler-878,2.10731E+18,2.10731E+18,164892142,,285.2962562,46.6034497,14.967,5.510672867,13.363,3.906672867,12.788,3.331672867,14.2046,14.817,14.7898,5.333472867,1.255265788,-49.55098724,4.645549774,Gaia,5044,4.58,-0.03,0.81,0.77,,-0.17433,4.57,5.9,-2.76,,778.512207,752.0811768,818.3178101,3.211859703,HI,0.548565328,25.9422033,1.93,4.0442,Kepler,2016,Kepler
Kepler-129 c,Kepler-129,2.13149E+18,2.13149E+18,164999822,,285.3111845,47.8484775,11.809,3.751834713,10.6,2.542834713,10.252,2.194834713,11.2026,11.696,11.6437,3.586534713,2.405007473,-20.84230614,0.53652072,Gaia,5770,4.08,0.29,1.178,1.653,G4 V,0.46365,6.43,0.64,-0.61,,408.7267456,406.8020325,410.6333618,0.874026716,LO,0.078772254,82.2,2.52,10.627,Kepler,2014,Kepler
Kepler-129 b,Kepler-129,2.13149E+18,2.13149E+18,164999822,,285.3111845,47.8484775,11.809,3.751834713,10.6,2.542834713,10.252,2.194834713,11.2026,11.696,11.6437,3.586534713,2.405007473,-20.84230614,0.53652072,Gaia,5770,4.08,0.29,1.178,1.653,G4 V,0.46365,6.43,0.64,-0.61,,408.7267456,406.8020325,410.6333618,0.874026716,LO,0.078772254,15.79,2.4,7.2772,Kepler,2014,Kepler
Kepler-1482 b,Kepler-1482,2.13197E+18,2.13197E+18,279917678,,285.3138209,48.72527,13.967,5.26641973,12.441,3.74041973,11.996,3.29541973,13.2155,13.747,13.7295,5.02891973,1.791796843,-30.79673576,2.544044018,Gaia,5381,4.54,-0.04,0.88,0.84,,-0.08288,4.47,6.7,-2.8,,549.6877441,540.2859497,558.0096436,3.161960602,HI,0.338636279,12.25383217,1.01,2.213,Kepler,2016,Kepler
Kepler-1444 b,Kepler-1444,2.10417E+18,2.10417E+18,164886812,,285.3306799,42.0405016,12.363,4.836206844,11.195,3.668206844,10.813,3.286206844,11.8074,12.325,12.2578,4.731006844,3.109902607,-31.28022194,0.748403728,Gaia,5810,4.4,0.06,1.03,1.05,,0.02131,4.79,2.31,-2.64,,320.1537781,319.4172974,320.8625793,0.928725421,LO,0.044583134,33.42035034,2.18,5.0911,Kepler,2016,Kepler
Kepler-1932 b,Kepler-1932,2.10383E+18,2.10383E+18,120496423,,285.3314903,41.0638435,15.286,6.039032847,13.685,4.438032847,13.149,3.902032847,14.4589,15.04,15.0331,5.786132847,1.391840403,-30.325188,0.078875355,APOGEE,5278,4.576,0.14,0.911,0.815,,-0.35191,,,,,706.9577026,698.7032471,715.8377075,0.992619872,LO,0,0.524177015,1.51482218,0.7648,Kepler,2021,Kepler
Kepler-295 d,Kepler-295,2.1064E+18,2.1064E+18,164890864,,285.3458383,45.3677754,14.631,3.527620353,13.145,2.041620353,12.717,1.613620353,13.905,14.447,14.4325,3.329120353,0.578790823,-42.82544327,5.120429993,Gaia,5603,4.444,-0.03,0.89,0.898,,0.62949,,,,,1662.171875,1621.900635,1698.621094,1.021314025,LO,0,33.884054,1.36,5.373,Kepler,2014,Kepler
Kepler-295 b,Kepler-295,2.1064E+18,2.1064E+18,164890864,,285.3458383,45.3677754,14.631,3.527620353,13.145,2.041620353,12.717,1.613620353,13.905,14.447,14.4325,3.329120353,0.578790823,-42.82544327,5.120429993,Gaia,5603,4.444,-0.03,0.89,0.898,,0.62949,,,,,1662.171875,1621.900635,1698.621094,1.021314025,LO,0,12.645164,1.22,8.613,Kepler,2014,Kepler
Kepler-295 c,Kepler-295,2.1064E+18,2.1064E+18,164890864,,285.3458383,45.3677754,14.631,3.527620353,13.145,2.041620353,12.717,1.613620353,13.905,14.447,14.4325,3.329120353,0.578790823,-42.82544327,5.120429993,Gaia,5603,4.444,-0.03,0.89,0.898,,0.62949,,,,,1662.171875,1621.900635,1698.621094,1.021314025,LO,0,21.526258,1.17,8.213,Kepler,2014,Kepler
Kepler-1440 b,Kepler-1440,2.13153E+18,2.13153E+18,279917282,,285.3469737,48.3122283,14.24,4.067596031,12.951,2.778596031,12.561,2.388596031,13.6252,14.131,14.1018,3.929396031,0.900578032,-73.38221741,3.220190763,Gaia,5698,4.46,0.04,0.98,0.96,,0.37679,4.47,4.08,-2.7,,1082.631836,1066.110596,1095.603882,0.959656835,LO,0,39.859484,1.26,8.06,Kepler,2016,Kepler
